age,sex,city,education_status,sds,relation,relatives
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
109,1.0,0,0,"[0, 0, 1]",0.0,0
31,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",1.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,0,0,"[0, 0, 0]",7.0,2
26,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
30,2.0,2,0,"[0, 0, 0]",0.0,0
46,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",1.0,6
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,94,0,"[0, 0, 0]",0.0,2
23,1.0,1,0,"[0, 0, 0]",0.0,17
0,1.0,0,0,"[0, 1, 0]",7.0,4
0,1.0,0,0,"[0, 0, 0]",0.0,0
26,1.0,94,0,"[0, 0, 0]",4.0,6
0,1.0,1,3,"[0, 0, 0]",0.0,0
24,2.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 1, 0]",0.0,0
43,2.0,1,1,"[0, 1, 0]",4.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
40,1.0,2,0,"[0, 1, 0]",0.0,0
22,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,3,"[0, 0, 0]",4.0,7
53,1.0,2,3,"[0, 1, 0]",1.0,0
26,1.0,94,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,243,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
31,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,4
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,0,0,"[0, 1, 0]",0.0,2
34,1.0,104,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,3
41,1.0,1,3,"[0, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
55,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,3,"[1, 0, 0]",2.0,1
36,1.0,94,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,2,0,"[0, 0, 0]",7.0,3
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 1, 0]",0.0,0
39,1.0,1,3,"[0, 0, 0]",1.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
41,2.0,2,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,104,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[1, 0, 0]",0.0,2
0,1.0,2,3,"[1, 0, 0]",0.0,0
21,2.0,2,0,"[0, 0, 0]",7.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,1,"[1, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
44,2.0,1,3,"[0, 0, 0]",7.0,0
21,2.0,2,0,"[0, 0, 0]",0.0,0
29,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
28,2.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",4.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,5
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",2.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,0,0,"[0, 0, 0]",0.0,0
23,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,1,"[1, 0, 0]",0.0,3
0,1.0,2,0,"[0, 1, 0]",4.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,1
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,340,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",7.0,0
31,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
54,1.0,2,0,"[0, 0, 0]",4.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
27,2.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",6.0,3
26,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
26,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
30,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,2,1,"[1, 0, 0]",1.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,859,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
55,1.0,2,0,"[0, 0, 0]",0.0,0
36,1.0,2,0,"[0, 1, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
81,1.0,2,0,"[0, 0, 1]",0.0,4
0,1.0,2,3,"[0, 0, 0]",0.0,6
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,1,1,"[1, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
32,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,552,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",1.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,132,0,"[0, 0, 0]",0.0,0
26,2.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
30,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
43,2.0,39,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",8.0,1
32,1.0,1,4,"[0, 0, 0]",0.0,0
0,1.0,104,1,"[0, 1, 0]",1.0,7
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,3,"[1, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",1.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,2,1,"[1, 0, 0]",0.0,1
21,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 1, 0]",0.0,1
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,144,1,"[1, 0, 0]",1.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,2
27,1.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 1, 0]",0.0,0
22,2.0,2,0,"[0, 0, 0]",0.0,0
27,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
36,2.0,1,3,"[0, 0, 0]",4.0,0
0,1.0,2,3,"[0, 1, 0]",0.0,9
0,1.0,2,1,"[1, 0, 0]",0.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
34,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,1,"[1, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
34,2.0,1,0,"[0, 0, 0]",1.0,3
19,2.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,2,0,"[0, 0, 0]",0.0,0
32,1.0,0,0,"[0, 1, 0]",0.0,0
31,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 1, 0]",0.0,0
29,2.0,104,0,"[0, 0, 0]",4.0,1
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 0, 0]",0.0,2
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,0
33,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,0,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
41,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",1.0,0
20,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,1,3,"[1, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,1,0,"[0, 0, 0]",0.0,0
117,1.0,1,0,"[0, 0, 1]",0.0,0
0,2.0,144,1,"[1, 1, 0]",0.0,3
117,1.0,1,0,"[0, 0, 1]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,0,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
36,2.0,243,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,2.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
30,1.0,1,3,"[1, 1, 0]",4.0,5
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
34,2.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
51,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
32,1.0,1,3,"[1, 0, 0]",4.0,4
37,2.0,94,0,"[0, 0, 0]",1.0,5
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,1.0,94,0,"[0, 1, 0]",0.0,0
26,2.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,144,1,"[1, 1, 0]",0.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,2
22,1.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",1.0,0
30,2.0,2,3,"[1, 1, 0]",0.0,7
22,1.0,1,1,"[1, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,2,2,"[0, 0, 0]",0.0,3
0,2.0,2,0,"[0, 1, 0]",0.0,1
25,2.0,1,2,"[0, 1, 0]",0.0,0
53,1.0,1,0,"[0, 1, 0]",4.0,0
49,2.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
44,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
48,1.0,2,0,"[0, 0, 0]",0.0,0
69,2.0,1,0,"[0, 0, 1]",0.0,1
23,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,0
65,2.0,1,3,"[0, 0, 1]",4.0,0
27,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,3,"[0, 1, 0]",1.0,3
0,1.0,158,0,"[0, 1, 0]",0.0,0
34,1.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,2,1,"[0, 1, 0]",1.0,5
23,2.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
38,2.0,1,3,"[0, 0, 0]",4.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 1, 0]",2.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,2
0,1.0,0,0,"[0, 0, 0]",0.0,0
33,1.0,1,3,"[0, 1, 0]",1.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
31,1.0,2,0,"[0, 0, 0]",0.0,0
44,1.0,2,0,"[0, 1, 0]",7.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,1,"[1, 0, 0]",1.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,3
0,1.0,1,3,"[0, 1, 0]",4.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,6
48,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
40,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 1, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 0, 0]",0.0,2
0,1.0,1,0,"[0, 1, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
30,2.0,22,0,"[0, 0, 0]",0.0,0
23,2.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 1, 0]",1.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,94,3,"[0, 1, 0]",4.0,2
0,1.0,144,0,"[0, 1, 0]",0.0,0
28,1.0,144,0,"[0, 0, 0]",0.0,0
32,1.0,2,3,"[0, 0, 0]",4.0,0
41,1.0,2,0,"[0, 1, 0]",0.0,0
21,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,1,1,"[0, 1, 0]",0.0,2
19,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,1,1,"[0, 1, 0]",2.0,3
46,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,1
36,2.0,2,0,"[0, 0, 0]",0.0,0
26,2.0,1,0,"[0, 0, 0]",1.0,3
43,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,104,1,"[1, 0, 0]",4.0,8
19,1.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
26,1.0,104,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",4.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,104,0,"[0, 1, 0]",1.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",7.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
28,2.0,1,3,"[0, 0, 0]",4.0,1
26,1.0,1,0,"[0, 1, 0]",0.0,0
100,2.0,1,0,"[0, 1, 1]",0.0,3
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",7.0,1
0,2.0,1,0,"[0, 1, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 1, 0]",0.0,4
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
26,1.0,282,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
23,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,1,"[1, 1, 0]",1.0,3
0,1.0,2,0,"[0, 0, 0]",4.0,0
0,2.0,1,3,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",1.0,0
0,1.0,1,1,"[0, 1, 0]",4.0,4
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
27,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
32,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,2,4,"[0, 1, 0]",5.0,2
24,2.0,104,0,"[0, 0, 0]",0.0,0
25,1.0,1,1,"[0, 0, 0]",3.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
32,1.0,1,3,"[0, 1, 0]",4.0,4
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,2,1,"[1, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
33,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",3.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",7.0,3
21,1.0,2,0,"[0, 0, 0]",0.0,0
31,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 1, 0]",0.0,0
27,2.0,1,0,"[0, 0, 0]",1.0,2
21,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,2,2,"[1, 0, 0]",0.0,0
20,1.0,94,0,"[0, 1, 0]",7.0,5
0,1.0,144,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,1,"[1, 0, 0]",1.0,4
43,2.0,2,0,"[0, 0, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",1.0,3
46,1.0,2,0,"[0, 0, 0]",0.0,0
